DaysToShutdown,Sensor1,InvNorm1,InvFlag1,OnOrder1
0,0.9999,0,0,0
0.944444444444444,0.999892521865577,0,0,0
0.888888888888889,0.999877740855472,0,0,0
0.833333333333333,0.999874541061582,0,0,0
0.777777777777778,0.999850466159054,0,0,0
0.722222222222222,0.999843029413139,0,0,0
0.666666666666667,0.999802091461008,0,0,0
0.611111111111111,0.99978872262821,0,0,0
0.555555555555556,0.999762483641265,0,0,0
0.5,0.999749669520739,0,0,0
0.444444444444444,0.999711258179175,0,0,0
0.388888888888889,0.999651139750687,0,0,0
0.333333333333333,0.999644217261141,0,0,0
0.277777777777778,0.999625951390028,0,0,0
0.222222222222222,0.99961254885593,0,0,0
0.166666666666667,0.999547465599372,0,0,0
0.111111111111111,0.999482400119684,0,0,0
0.0555555555555556,0.999374786979699,0,0,0
0,0.999374786979699,0,0,0
0.944444444444444,0.999303674957706,0,0,0
0.888888888888889,0.999249511328289,0,0,0
0.833333333333333,0.999176463017118,0,0,0
0.777777777777778,0.999057291362433,0,0,0
0.722222222222222,0.998969161994763,0,0,0
0.666666666666667,0.998936188230931,0,0,0
0.611111111111111,0.998890948871869,0,0,0
0.555555555555556,0.998866704143336,0,0,0
0.5,0.998851898694216,0,0,0
0.444444444444444,0.998793414916991,0,0,0
0.388888888888889,0.998620550989774,0,0,0
0.333333333333333,0.998566548791153,0,0,0
0.277777777777778,0.998469574680303,0,0,0
0.222222222222222,0.998395644109415,0,0,0
0.166666666666667,0.998239997576034,0,0,0
0.111111111111111,0.998195458735859,0,0,0
0.0555555555555556,0.997971944249374,0,0,0
0,0.997971944249374,0,0,0
0.944444444444444,0.99785495236246,0,0,0
0.888888888888889,0.997628179650263,0,0,0
0.833333333333333,0.997606876766711,0,0,0
0.777777777777778,0.997462654063824,0,0,0
0.722222222222222,0.997438886313848,0,0,0
0.666666666666667,0.996865585569304,0,0,0
0.611111111111111,0.99666564516281,0,0,0
0.555555555555556,0.996618985737277,0,0,0
0.5,0.996175566224019,0,0,0
0.444444444444444,0.996092252837121,0,0,0
0.388888888888889,0.995886297109656,0,0,0
0.333333333333333,0.994859938815282,0,0,0
0.277777777777778,0.994727736163536,0,0,0
0.222222222222222,0.994059689001979,0,0,0
0.166666666666667,0.993042922633411,0,0,0
0.111111111111111,0.991550750921826,0,0,0
0.0555555555555556,0.990313695869887,0,0,0
0,0.990313695869887,0,0,0
0.944444444444444,0.988702483978155,0,0,0
0.888888888888889,0.987701978702654,0,0,0
0.833333333333333,0.987451183278568,0,0,0
0.777777777777778,0.98740806966422,0,0,0
0.722222222222222,0.986092430276498,0,0,0
0.666666666666667,0.985243167911776,0,0,0
0.611111111111111,0.985240345544254,0,0,0
0.555555555555556,0.984704415727764,0,0,0
0.5,0.981857218313574,0,0,0
0.444444444444444,0.981432552049097,0,0,0
0.388888888888889,0.981310827147903,0,0,0
0.333333333333333,0.979045195287975,0,0,0
0.277777777777778,0.978186238429711,0,0,0
0.222222222222222,0.977942025608203,0,0,0
0.166666666666667,0.977187920696634,0,0,0
0.111111111111111,0.975403096805833,0,0,0
0.0555555555555556,0.970923457651811,0,0,0
0,0.970923457651811,0,0,0
0.944444444444444,0.970293540288695,0,0,0
0.888888888888889,0.966525381453453,0,0,0
0.833333333333333,0.95897554104682,0,0,0
0.777777777777778,0.957105758396918,0,0,0
0.722222222222222,0.956955091542379,0,0,0
0.666666666666667,0.948724278051958,0,0,0
0.611111111111111,0.948099710489456,0,0,0
0.555555555555556,0.947325830693814,0,0,0
0.5,0.944532824143348,0,0,0
0.444444444444444,0.940713906674184,0,0,0
0.388888888888889,0.936133154715564,0,0,0
0.333333333333333,0.930596277578451,0,0,0
0.277777777777778,0.927814001933655,0,0,0
0.222222222222222,0.91944267722135,0,0,0
0.166666666666667,0.905595389177179,0,0,0
0.111111111111111,0.89802846601773,0,0,0
0.0555555555555556,0.889384011200346,0,0,0
0,0.889384011200346,0,0,0
0.944444444444444,0.88259433105494,0,0,0
0.888888888888889,0.866819841519376,0,0,0
0.833333333333333,0.862108345950628,0,0,0
0.777777777777778,0.841864755575687,0,0,0
0.722222222222222,0.832765042659916,0,0,0
0.666666666666667,0.82236477983168,0,0,0
0.611111111111111,0.802434672253648,0,0,0
0.555555555555556,0.760025539617298,0,0,0
0.5,0.746762705216135,0,0,0
0.444444444444444,0.709429312510241,0,0,1
0.388888888888889,0.699093137344116,0,0,0.8
0.333333333333333,0.669607768926437,0,0,0.6
0.277777777777778,0.646760663217549,0,0,0.4
0.222222222222222,0.614897007011832,0,0,0.2
0.166666666666667,0.56627794852522,0.005,1,0
0.111111111111111,0.539317516831944,0.005,1,0
0.0555555555555556,0.533231785305977,0.005,1,0
0,0.9999,0,0,0
0.944444444444444,0.999896494630535,0,0,0
0.888888888888889,0.999875536354418,0,0,0
0.833333333333333,0.999861859929788,0,0,0
0.777777777777778,0.999853402769299,0,0,0
0.722222222222222,0.999832977886503,0,0,0
0.666666666666667,0.999794663265727,0,0,0
0.611111111111111,0.999759926729026,0,0,0
0.555555555555556,0.99971711454492,0,0,0
0.5,0.999686009808051,0,0,0
0.444444444444444,0.999656332391213,0,0,0
0.388888888888889,0.999615579937042,0,0,0
0.333333333333333,0.999581106300733,0,0,0
0.277777777777778,0.99955408416998,0,0,0
0.222222222222222,0.999552819357867,0,0,0
0.166666666666667,0.999436740397705,0,0,0
0.111111111111111,0.999426254104667,0,0,0
0.0555555555555556,0.999424327616773,0,0,0
0,0.999424327616773,0,0,0
0.944444444444444,0.999388820138406,0,0,0
0.888888888888889,0.999354964456197,0,0,0
0.833333333333333,0.9992489612797,0,0,0
0.777777777777778,0.999238674072089,0,0,0
0.722222222222222,0.999213175880678,0,0,0
0.666666666666667,0.999105504866073,0,0,0
0.611111111111111,0.998931073381027,0,0,0
0.555555555555556,0.998852666532997,0,0,0
0.5,0.998823116768673,0,0,0
0.444444444444444,0.99881147494267,0,0,0
0.388888888888889,0.99858813435349,0,0,0
0.333333333333333,0.998582723084209,0,0,0
0.277777777777778,0.998449706044362,0,0,0
0.222222222222222,0.9983840260242,0,0,0
0.166666666666667,0.998310356292607,0,0,0
0.111111111111111,0.99815534620553,0,0,0
0.0555555555555556,0.997930809423745,0,0,0
0,0.997930809423745,0,0,0
0.944444444444444,0.997809288180047,0,0,0
0.888888888888889,0.997587598968853,0,0,0
0.833333333333333,0.9972286097252,0,0,0
0.777777777777778,0.997002615818046,0,0,0
0.722222222222222,0.996616507268127,0,0,0
0.666666666666667,0.996521399055159,0,0,0
0.611111111111111,0.99630924402443,0,0,0
0.555555555555556,0.996155269391541,0,0,0
0.5,0.995507261160158,0,0,0
0.444444444444444,0.995251869747067,0,0,0
0.388888888888889,0.995108748389609,0,0,0
0.333333333333333,0.994571948985218,0,0,0
0.277777777777778,0.993739849317282,0,0,0
0.222222222222222,0.993545169195511,0,0,0
0.166666666666667,0.992551511520078,0,0,0
0.111111111111111,0.992057363341996,0,0,0
0.0555555555555556,0.991888148359511,0,0,0
0,0.991888148359511,0,0,0
0.944444444444444,0.991702170878409,0,0,0
0.888888888888889,0.990235935772464,0,0,0
0.833333333333333,0.988785746960178,0,0,0
0.777777777777778,0.987893066677118,0,0,0
0.722222222222222,0.984653677314082,0,0,0
0.666666666666667,0.984196878159307,0,0,0
0.611111111111111,0.981410425637958,0,0,0
0.555555555555556,0.978483676738071,0,0,0
0.5,0.978037350113141,0,0,0
0.444444444444444,0.97631142296582,0,0,0
0.388888888888889,0.971617552619622,0,0,0
0.333333333333333,0.970979083018269,0,0,0
0.277777777777778,0.966721722783545,0,0,0
0.222222222222222,0.958100961317643,0,0,0
0.166666666666667,0.954529800427699,0,0,0
0.111111111111111,0.952669944604486,0,0,0
0.0555555555555556,0.95084829033078,0,0,0
0,0.95084829033078,0,0,0
0.944444444444444,0.947473615794213,0,0,0
0.888888888888889,0.940685031536748,0,0,0
0.833333333333333,0.938225753322221,0,0,0
0.777777777777778,0.931583657911345,0,0,0
0.722222222222222,0.922204319480184,0,0,0
0.666666666666667,0.914099319306507,0,0,0
0.611111111111111,0.901364962379947,0,0,0
0.555555555555556,0.893182859101284,0,0,0
0.5,0.884948537679177,0,0,0
0.444444444444444,0.884083718286066,0,0,0
0.388888888888889,0.871029026600847,0,0,0
0.333333333333333,0.858677466721273,0,0,0
0.277777777777778,0.838654355535576,0,0,0
0.222222222222222,0.817394445121801,0,0,0
0.166666666666667,0.778536740828736,0,0,0
0.111111111111111,0.771936474848512,0,0,0
0.0555555555555556,0.764655525297889,0,0,0
0,0.764655525297889,0,0,0
0.944444444444444,0.759710535379096,0,0,0
0.888888888888889,0.757202154619704,0,0,0
0.833333333333333,0.720617696200435,0,0,0
0.777777777777778,0.714285523592256,0,0,0
0.722222222222222,0.698104044617146,0,0,0
0.666666666666667,0.676961022385001,0,0,0
0.611111111111111,0.671046032102973,0,0,0
0.555555555555556,0.620928499188784,0,0,1
0.5,0.609042500359131,0,0,0.8
0.444444444444444,0.543488783570186,0,0,0.6
0.388888888888889,0.487207384492499,0,0,0.4
0.333333333333333,0.458748952699561,0,0,0.2
0.277777777777778,0.441310832990209,0.005,1,0
0.222222222222222,0.366674984601646,0.005,1,0
0.166666666666667,0.286158449649546,0.005,1,0
0.111111111111111,0.19787549720879,0.005,1,0
0.0555555555555556,0.0876101629526511,0.005,1,0
0,0.9999,0,0,0
0.944444444444444,0.999896090997291,0,0,0
0.888888888888889,0.999881985879979,0,0,0
0.833333333333333,0.999878002795482,0,0,0
0.777777777777778,0.999857809207406,0,0,0
0.722222222222222,0.999841272865206,0,0,0
0.666666666666667,0.999818469642003,0,0,0
0.611111111111111,0.999798153967772,0,0,0
0.555555555555556,0.999777766465874,0,0,0
0.5,0.999728031265832,0,0,0
0.444444444444444,0.999691890736217,0,0,0
0.388888888888889,0.999666137169217,0,0,0
0.333333333333333,0.999660751111754,0,0,0
0.277777777777778,0.999637764985715,0,0,0
0.222222222222222,0.999606952977753,0,0,0
0.166666666666667,0.999583984949975,0,0,0
0.111111111111111,0.999508815305645,0,0,0
0.0555555555555556,0.9994715716929,0,0,0
0,0.9994715716929,0,0,0
0.944444444444444,0.999333768177291,0,0,0
0.888888888888889,0.999194463339249,0,0,0
0.833333333333333,0.99913338746339,0,0,0
0.777777777777778,0.999067576390013,0,0,0
0.722222222222222,0.998960522260817,0,0,0
0.666666666666667,0.99891910614434,0,0,0
0.611111111111111,0.998739275720118,0,0,0
0.555555555555556,0.99865996297651,0,0,0
0.5,0.998623395834337,0,0,0
0.444444444444444,0.998619907851424,0,0,0
0.388888888888889,0.998566143959157,0,0,0
0.333333333333333,0.99839091213064,0,0,0
0.277777777777778,0.998253093998952,0,0,0
0.222222222222222,0.998066193602482,0,0,0
0.166666666666667,0.99791124575898,0,0,0
0.111111111111111,0.99790939597024,0,0,0
0.0555555555555556,0.997689237925238,0,0,0
0,0.997689237925238,0,0,0
0.944444444444444,0.997185901463546,0,0,0
0.888888888888889,0.996868652498167,0,0,0
0.833333333333333,0.996629366711534,0,0,0
0.777777777777778,0.996232984891892,0,0,0
0.722222222222222,0.995828774132634,0,0,0
0.666666666666667,0.995672802614253,0,0,0
0.611111111111111,0.995371415061973,0,0,0
0.555555555555556,0.995108312626033,0,0,0
0.5,0.993603520258865,0,0,0
0.444444444444444,0.992627509900163,0,0,0
0.388888888888889,0.991649171238741,0,0,0
0.333333333333333,0.991554812025591,0,0,0
0.277777777777778,0.990198697189873,0,0,0
0.222222222222222,0.988640289108124,0,0,0
0.166666666666667,0.988175627328391,0,0,0
0.111111111111111,0.987120260738594,0,0,0
0.0555555555555556,0.984751599402966,0,0,0
0,0.984751599402966,0,0,0
0.944444444444444,0.983411817815926,0,0,0
0.888888888888889,0.982986219434587,0,0,0
0.833333333333333,0.980082300119641,0,0,0
0.777777777777778,0.978556707697332,0,0,0
0.722222222222222,0.97681061648946,0,0,0
0.666666666666667,0.972129324893861,0,0,0
0.611111111111111,0.968188903223532,0,0,0
0.555555555555556,0.96265713990703,0,0,0
0.5,0.957316978720106,0,0,0
0.444444444444444,0.957165862488528,0,0,0
0.388888888888889,0.949416027459321,0,0,0
0.333333333333333,0.946758907914107,0,0,0
0.277777777777778,0.930574487920943,0,0,0
0.222222222222222,0.926545802492142,0,0,0
0.166666666666667,0.924128581669496,0,0,0
0.111111111111111,0.902074519054664,0,0,0
0.0555555555555556,0.898781340105678,0,0,0
0,0.898781340105678,0,0,0
0.944444444444444,0.888669488562834,0,0,0
0.888888888888889,0.88805785014221,0,0,0
0.833333333333333,0.886605369638146,0,0,0
0.777777777777778,0.88627452604439,0,0,0
0.722222222222222,0.873176147698674,0,0,0
0.666666666666667,0.861844292758643,0,0,0
0.611111111111111,0.838653421729594,0,0,0
0.555555555555556,0.827378922581493,0,0,0
0.5,0.815942605237017,0,0,0
0.444444444444444,0.784763625577988,0,0,0
0.388888888888889,0.783411130389687,0,0,1
0.333333333333333,0.763883420779631,0,0,0.8
0.277777777777778,0.72351744874346,0,0,0.6
0.222222222222222,0.697312514395044,0,0,0.4
0.166666666666667,0.696605160131693,0,0,0.2
0.111111111111111,0.674618665798122,0.005,1,0
0.0555555555555556,0.657242002197936,0.005,1,0
0,0.9999,0,0,0
0.944444444444444,0.999873443510565,0,0,0
0.888888888888889,0.999863844870084,0,0,0
0.833333333333333,0.999837049768006,0,0,0
0.777777777777778,0.999829644282033,0,0,0
0.722222222222222,0.999788162618372,0,0,0
0.666666666666667,0.999756327181848,0,0,0
0.611111111111111,0.999747800567026,0,0,0
0.555555555555556,0.999732073974115,0,0,0
0.5,0.999709091524407,0,0,0
0.444444444444444,0.999701028047129,0,0,0
0.388888888888889,0.999675797332357,0,0,0
0.333333333333333,0.999656423622157,0,0,0
0.277777777777778,0.999579610954991,0,0,0
0.222222222222222,0.999505846502788,0,0,0
0.166666666666667,0.999502730671578,0,0,0
0.111111111111111,0.999493846385942,0,0,0
0.0555555555555556,0.999483296645609,0,0,0
0,0.999483296645609,0,0,0
0.944444444444444,0.999468167626256,0,0,0
0.888888888888889,0.999444114270092,0,0,0
0.833333333333333,0.99937831685043,0,0,0
0.777777777777778,0.999356788076778,0,0,0
0.722222222222222,0.999310056779631,0,0,0
0.666666666666667,0.999208336925971,0,0,0
0.611111111111111,0.999102328687083,0,0,0
0.555555555555556,0.999075646886671,0,0,0
0.5,0.999025206134588,0,0,0
0.444444444444444,0.999007239166767,0,0,0
0.388888888888889,0.998988425220965,0,0,0
0.333333333333333,0.998834660848397,0,0,0
0.277777777777778,0.998763507389686,0,0,0
0.222222222222222,0.998667202988583,0,0,0
0.166666666666667,0.99864990241014,0,0,0
0.111111111111111,0.998591409056496,0,0,0
0.0555555555555556,0.998456301023181,0,0,0
0,0.998456301023181,0,0,0
0.944444444444444,0.99839858547116,0,0,0
0.888888888888889,0.99825705359466,0,0,0
0.833333333333333,0.998065229016963,0,0,0
0.777777777777778,0.99789274490847,0,0,0
0.722222222222222,0.997688158201889,0,0,0
0.666666666666667,0.997468356343136,0,0,0
0.611111111111111,0.997234404890056,0,0,0
0.555555555555556,0.997000752139722,0,0,0
0.5,0.996585884967682,0,0,0
0.444444444444444,0.996571034948158,0,0,0
0.388888888888889,0.996528238197317,0,0,0
0.333333333333333,0.996179156162619,0,0,0
0.277777777777778,0.996136268060621,0,0,0
0.222222222222222,0.995260751219702,0,0,0
0.166666666666667,0.995240215077155,0,0,0
0.111111111111111,0.994666744472619,0,0,0
0.0555555555555556,0.994289828152117,0,0,0
0,0.994289828152117,0,0,0
0.944444444444444,0.993196956486321,0,0,0
0.888888888888889,0.991304982955932,0,0,0
0.833333333333333,0.991021896038068,0,0,0
0.777777777777778,0.98924655229882,0,0,0
0.722222222222222,0.989148857524524,0,0,0
0.666666666666667,0.989122152012663,0,0,0
0.611111111111111,0.986595896599539,0,0,0
0.555555555555556,0.986226667783799,0,0,0
0.5,0.984435356709738,0,0,0
0.444444444444444,0.98362837943743,0,0,0
0.388888888888889,0.983185394794039,0,0,0
0.333333333333333,0.98101855830372,0,0,0
0.277777777777778,0.978219607115374,0,0,0
0.222222222222222,0.977604005786386,0,0,0
0.166666666666667,0.974852995872322,0,0,0
0.111111111111111,0.97141451755562,0,0,0
0.0555555555555556,0.966284301425407,0,0,0
0,0.966284301425407,0,0,0
0.944444444444444,0.958831855420782,0,0,0
0.888888888888889,0.954565034144169,0,0,0
0.833333333333333,0.95301730511042,0,0,0
0.777777777777778,0.951068385188274,0,0,0
0.722222222222222,0.948498355283462,0,0,0
0.666666666666667,0.947369872608651,0,0,0
0.611111111111111,0.944900457646125,0,0,0
0.555555555555556,0.942882612103776,0,0,0
0.5,0.936201896140013,0,0,0
0.444444444444444,0.930805617921172,0,0,0
0.388888888888889,0.923253972790612,0,0,0
0.333333333333333,0.916933609033181,0,0,0
0.277777777777778,0.910670205243201,0,0,0
0.222222222222222,0.902872731487829,0,0,0
0.166666666666667,0.898962326828631,0,0,0
0.111111111111111,0.891606646829449,0,0,0
0.0555555555555556,0.889058543176788,0,0,0
0,0.889058543176788,0,0,0
0.944444444444444,0.880885891916857,0,0,0
0.888888888888889,0.869101362243402,0,0,0
0.833333333333333,0.860812143109965,0,0,0
0.777777777777778,0.830141184657939,0,0,0
0.722222222222222,0.805849607781757,0,0,0
0.666666666666667,0.785747335479101,0,0,0
0.611111111111111,0.771236720899378,0,0,0
0.555555555555556,0.759646867124369,0,0,0
0.5,0.735874611317512,0,0,0
0.444444444444444,0.686356598128816,0,0,1
0.388888888888889,0.649159116864391,0,0,0.8
0.333333333333333,0.638431614231357,0,0,0.6
0.277777777777778,0.622355860473716,0,0,0.4
0.222222222222222,0.616841798154698,0,0,0.2
0.166666666666667,0.60899368636731,0.005,1,0
0.111111111111111,0.579734832909871,0.005,1,0
0.0555555555555556,0.548306572749519,0.005,1,0
0,0.999899975164579,0,0,0
0.944444444444444,0.999897326107599,0,0,0
0.888888888888889,0.999877567142607,0,0,0
0.833333333333333,0.999868429685086,0,0,0
0.777777777777778,0.999860849097742,0,0,0
0.722222222222222,0.999840762001,0,0,0
0.666666666666667,0.999840640711149,0,0,0
0.611111111111111,0.999838713993893,0,0,0
0.555555555555556,0.999809974933317,0,0,0
0.5,0.999774020926309,0,0,0
0.444444444444444,0.999756234684861,0,0,0
0.388888888888889,0.999704244447331,0,0,0
0.333333333333333,0.999678188976781,0,0,0
0.277777777777778,0.999674701141813,0,0,0
0.222222222222222,0.999659832568259,0,0,0
0.166666666666667,0.999641557312209,0,0,0
0.111111111111111,0.99961684846816,0,0,0
0.0555555555555556,0.999565841804257,0,0,0
0,0.999565841804257,0,0,0
0.944444444444444,0.999563815457261,0,0,0
0.888888888888889,0.999508179752452,0,0,0
0.833333333333333,0.999423231664001,0,0,0
0.777777777777778,0.999385294483687,0,0,0
0.722222222222222,0.999382597003661,0,0,0
0.666666666666667,0.999285777572444,0,0,0
0.611111111111111,0.999233498854964,0,0,0
0.555555555555556,0.999043706921403,0,0,0
0.5,0.999001435247042,0,0,0
0.444444444444444,0.998969280927606,0,0,0
0.388888888888889,0.998912333224418,0,0,0
0.333333333333333,0.998849704792063,0,0,0
0.277777777777778,0.998787996562933,0,0,0
0.222222222222222,0.998706055069753,0,0,0
0.166666666666667,0.998666648069944,0,0,0
0.111111111111111,0.998533966131769,0,0,0
0.0555555555555556,0.998203560698634,0,0,0
0,0.998203560698634,0,0,0
0.944444444444444,0.997909846657856,0,0,0
0.888888888888889,0.997905619397405,0,0,0
0.833333333333333,0.997805399381792,0,0,0
0.777777777777778,0.997789192718867,0,0,0
0.722222222222222,0.997689400122395,0,0,0
0.666666666666667,0.997598699990426,0,0,0
0.611111111111111,0.997444608998437,0,0,0
0.555555555555556,0.99732276152655,0,0,0
0.5,0.996894146468711,0,0,0
0.444444444444444,0.996462274388815,0,0,0
0.388888888888889,0.996415025937175,0,0,0
0.333333333333333,0.996054644987474,0,0,0
0.277777777777778,0.99543691742098,0,0,0
0.222222222222222,0.994557121794903,0,0,0
0.166666666666667,0.994555566030129,0,0,0
0.111111111111111,0.993536972116131,0,0,0
0.0555555555555556,0.993295244521466,0,0,0
0,0.993295244521466,0,0,0
0.944444444444444,0.992622669222753,0,0,0
0.888888888888889,0.991768007229557,0,0,0
0.833333333333333,0.991138103635917,0,0,0
0.777777777777778,0.99098614500605,0,0,0
0.722222222222222,0.990424121195075,0,0,0
0.666666666666667,0.989699396655504,0,0,0
0.611111111111111,0.989361548259828,0,0,0
0.555555555555556,0.988069824142092,0,0,0
0.5,0.987189233173796,0,0,0
0.444444444444444,0.984467823309255,0,0,0
0.388888888888889,0.98283707283662,0,0,0
0.333333333333333,0.980211638663651,0,0,0
0.277777777777778,0.979744985914936,0,0,0
0.222222222222222,0.978671174805358,0,0,0
0.166666666666667,0.975834070421594,0,0,0
0.111111111111111,0.971730770017191,0,0,0
0.0555555555555556,0.968448826227266,0,0,0
0,0.968448826227266,0,0,0
0.944444444444444,0.966174427538927,0,0,0
0.888888888888889,0.965891211218531,0,0,0
0.833333333333333,0.964240959278243,0,0,0
0.777777777777778,0.963219497871371,0,0,0
0.722222222222222,0.958532520266408,0,0,0
0.666666666666667,0.956145991148935,0,0,0
0.611111111111111,0.947661705059994,0,0,0
0.555555555555556,0.946655875908402,0,0,0
0.5,0.942340784008464,0,0,0
0.444444444444444,0.929199946213954,0,0,0
0.388888888888889,0.924551544419897,0,0,0
0.333333333333333,0.91083529374952,0,0,0
